,x,y,z
363,-0.2,-0.007549388523047976,0.2130291627469426
364,-0.2,-0.007831608654750704,0.2130291627469426
365,-0.2,-0.007972718720602068,0.21288805268109126
366,-0.2,-0.008254938852304794,0.21288805268109126
367,-0.2,-0.008396048918156165,0.21274694261523988
368,-0.2,-0.00853715898400753,0.21274694261523988
369,-0.2,-0.008678269049858894,0.21260583254938853
370,-0.2,-0.00896048918156162,0.21260583254938853
371,-0.2,-0.009101599247412984,0.21246472248353715
372,-0.2,-0.009383819379115711,0.21246472248353715
373,-0.2,-0.009524929444967075,0.2123236124176858
374,-0.2,-0.009666039510818437,0.2123236124176858
375,-0.2,-0.009807149576669802,0.21218250235183445
376,-0.2,-0.010089369708372528,0.21218250235183445
377,-0.2,-0.010230479774223892,0.21204139228598307
378,-0.2,-0.010512699905926619,0.21204139228598307
379,-0.2,-0.010653809971777992,0.2119002822201317
380,-0.2,-0.010794920037629356,0.2119002822201317
381,-0.2,-0.010936030103480718,0.21175917215428033
382,-0.2,-0.011218250235183446,0.21175917215428033
383,-0.2,-0.011359360301034809,0.21161806208842898
384,-0.2,-0.011500470366886173,0.21161806208842898
385,-0.2,-0.011641580432737537,0.2114769520225776
386,-0.2,-0.0117826904985889,0.2114769520225776
387,-0.2,-0.011923800564440264,0.21133584195672625
388,-0.2,-0.01220602069614299,0.21133584195672625
389,-0.2,-0.012347130761994354,0.2111947318908749
390,-0.2,-0.012488240827845718,0.2111947318908749
391,-0.2,-0.012629350893697081,0.21105362182502352
392,-0.2,-0.01291157102539981,0.21105362182502352
393,-0.2,-0.01305268109125118,0.21091251175917214
394,-0.2,-0.013193791157102544,0.21091251175917214
395,-0.2,-0.013334901222953909,0.2107714016933208
396,-0.2,-0.013476011288805271,0.2107714016933208
397,-0.2,-0.013617121354656635,0.21063029162746943
398,-0.2,-0.013899341486359362,0.21063029162746943
399,-0.2,-0.014040451552210726,0.21048918156161806
400,-0.2,-0.014322671683913452,0.21048918156161806
401,-0.2,-0.01460489181561618,0.21020696142991532
402,-0.2,-0.014887111947318907,0.21020696142991532
403,-0.2,-0.015028222013170271,0.21006585136406397
404,-0.2,-0.015169332079021634,0.21006585136406397
405,-0.2,-0.015310442144872998,0.20992474129821262
406,-0.2,-0.01545155221072437,0.20992474129821262
407,-0.2,-0.015592662276575733,0.20978363123236124
408,-0.2,-0.01587488240827846,0.20978363123236124
409,-0.2,-0.016157102539981188,0.2095014111006585
410,-0.2,-0.016439322671683916,0.2095014111006585
411,-0.2,-0.01658043273753528,0.20936030103480716
412,-0.2,-0.01672154280338664,0.20936030103480716
413,-0.2,-0.016862652869238007,0.2092191909689558
414,-0.2,-0.01700376293508937,0.2092191909689558
415,-0.2,-0.01714487300094073,0.20907808090310442
416,-0.2,-0.017285983066792097,0.20907808090310442
417,-0.2,-0.01742709313264346,0.20893697083725304
418,-0.2,-0.017709313264346188,0.20893697083725304
419,-0.2,-0.017850423330197557,0.2087958607714017
420,-0.2,-0.017991533396048923,0.2087958607714017
421,-0.2,-0.018132643461900286,0.20865475070555034
422,-0.2,-0.018273753527751648,0.20865475070555034
423,-0.2,-0.018414863593603014,0.20851364063969896
424,-0.2,-0.018555973659454376,0.20851364063969896
425,-0.2,-0.01869708372530574,0.2083725305738476
426,-0.2,-0.018979303857008467,0.2083725305738476
427,-0.2,-0.01912041392285983,0.20823142050799623
428,-0.2,-0.019261523988711195,0.20823142050799623
429,-0.2,-0.019402634054562558,0.20809031044214488
430,-0.2,-0.01954374412041392,0.20809031044214488
431,-0.2,-0.01982596425211665,0.20780809031044215
432,-0.2,-0.020108184383819384,0.20780809031044215
433,-0.2,-0.02024929444967075,0.2076669802445908
434,-0.2,-0.020390404515522112,0.2076669802445908
435,-0.2,-0.020531514581373474,0.2075258701787394
436,-0.2,-0.02067262464722484,0.2075258701787394
437,-0.2,-0.020813734713076203,0.20738476011288806
438,-0.2,-0.020954844778927565,0.20738476011288806
